url,date,homeTeam,homeScore,awayTeam,awayScore,Data Player?,Data Events?,Teams,ELO home,ELO away,H expected,A expected,Result H,G,ELO h new,ELO a new,Ca team h,Ca team a,Goal diff H,Speelronde H,Speelronde A,Punten H,Punten A,Cum P H,Cum P A,Rank H,Rank A
https://www.rbfa.be/nl/wedstrijd/6749315,9/11/2024,Zwevegem Sport,5,K.S.K. Oostnieuwkerke,0,0,0,Zwevegem Sport - K.S.K. Oostnieuwkerke,1556,1486,"0,60","0,40",1,2,1580,1462,"0,6840","-0,6840",5,11,11,3,0,23,12,3,11
https://www.rbfa.be/nl/wedstrijd/6749316,9/11/2024,K. Sassp. Boezinge A,4,K. WS Houthulst A,0,0,0,K. Sassp. Boezinge A - K. WS Houthulst A,1586,1435,"0,70","0,30",1,"1,875",1603,1419,"0,4697","-0,4697",4,11,11,3,0,25,9,2,14
https://www.rbfa.be/nl/wedstrijd/6749317,9/11/2024,K. SV Rumbeke,5,K. SV Bredene A,1,0,0,K. SV Rumbeke - K. SV Bredene A,1631,1522,"0,65","0,35",1,"1,875",1650,1503,"0,5541","-0,5541",4,11,11,3,0,30,16,1,4
https://www.rbfa.be/nl/wedstrijd/6749318,9/11/2024,K. FC Varsenare A,2,K.F.C. Moen,2,0,0,K. FC Varsenare A - K.F.C. Moen,1469,1482,"0,48","0,52","0,5",1,1469,1481,"0,0186","-0,0186",0,11,11,1,1,12,13,11,10
https://www.rbfa.be/nl/wedstrijd/6749319,10/11/2024,K. VC Ardooie A,1,S.V. Wevelgem City A,3,0,0,K. VC Ardooie A - S.V. Wevelgem City A,1461,1486,"0,46","0,54",0,"1,5",1440,1507,"-0,5844","0,5844",-2,11,11,0,3,9,15,14,7
https://www.rbfa.be/nl/wedstrijd/6749321,10/11/2024,K. FC Marke A,2,Club Roeselare,1,0,0,K. FC Marke A - Club Roeselare,1498,1441,"0,58","0,42",1,1,1511,1429,"0,4194","-0,4194",1,11,11,3,0,15,8,7,16
https://www.rbfa.be/nl/wedstrijd/6749322,10/11/2024,Jong Male K.V.V.,0,K. Exc. Zedelgem,2,0,0,Jong Male K.V.V. - K. Exc. Zedelgem,1472,1461,"0,52","0,48",0,"1,5",1449,1484,"-0,6508","0,6508",-2,11,11,0,3,10,14,13,9
https://www.rbfa.be/nl/wedstrijd/6749320,10/11/2024,K.R.C. Waregem A,2,FC Sp. Heestert A,1,0,0,K.R.C. Waregem A - FC Sp. Heestert A,1502,1511,"0,49","0,51",1,1,1517,1496,"0,5131","-0,5131",1,11,11,3,0,16,16,4,4
https://www.rbfa.be/nl/wedstrijd/6749324,16/11/2024,K.F.C. Moen,2,K. VC Ardooie A,4,0,0,K.F.C. Moen - K. VC Ardooie A,1481,1440,"0,56","0,44",0,"1,5",1456,1466,"-0,7034","0,7034",-2,12,12,0,3,13,12,11,13
https://www.rbfa.be/nl/wedstrijd/6749325,16/11/2024,K.S.K. Oostnieuwkerke,0,K. FC Varsenare A,3,0,0,K.S.K. Oostnieuwkerke - K. FC Varsenare A,1462,1469,"0,49","0,51",0,"1,75",1436,1495,"-0,7057","0,7057",-3,12,12,0,3,12,15,13,8
https://www.rbfa.be/nl/wedstrijd/6749326,16/11/2024,K. Exc. Zedelgem,0,K. FC Marke A,1,0,0,K. Exc. Zedelgem - K. FC Marke A,1484,1511,"0,46","0,54",0,1,1470,1524,"-0,4620","0,4620",-1,12,12,0,3,14,18,10,6
https://www.rbfa.be/nl/wedstrijd/6749328,16/11/2024,S.V. Wevelgem City A,1,Jong Male K.V.V.,2,0,0,S.V. Wevelgem City A - Jong Male K.V.V.,1507,1449,"0,58","0,42",0,1,1490,1467,"-0,5831","0,5831",-1,12,12,0,3,15,13,8,11
https://www.rbfa.be/nl/wedstrijd/6749323,16/11/2024,Zwevegem Sport,2,K.R.C. Waregem A,3,0,0,Zwevegem Sport - K.R.C. Waregem A,1580,1517,"0,59","0,41",0,1,1563,1535,"-0,5899","0,5899",-1,12,12,0,3,23,19,3,4
https://www.rbfa.be/nl/wedstrijd/6749327,17/11/2024,K. WS Houthulst A,2,FC Sp. Heestert A,3,0,0,K. WS Houthulst A - FC Sp. Heestert A,1419,1496,"0,39","0,61",0,1,1407,1507,"-0,3912","0,3912",-1,12,12,0,3,9,19,15,4
https://www.rbfa.be/nl/wedstrijd/6749330,17/11/2024,K. SV Bredene A,1,K. Sassp. Boezinge A,6,0,0,K. SV Bredene A - K. Sassp. Boezinge A,1503,1603,"0,36","0,64",0,2,1481,1624,"-0,6158","0,6158",-5,12,12,0,3,16,28,7,2
https://www.rbfa.be/nl/wedstrijd/6749329,17/11/2024,Club Roeselare,1,K. SV Rumbeke,2,0,0,Club Roeselare - K. SV Rumbeke,1429,1650,"0,22","0,78",0,1,1422,1657,"-0,2185","0,2185",-1,12,12,0,3,8,33,16,1
https://www.rbfa.be/nl/wedstrijd/6749331,23/11/2024,K.F.C. Moen,1,K. Exc. Zedelgem,0,0,0,K.F.C. Moen - K. Exc. Zedelgem,1456,1470,"0,48","0,52",1,1,1472,1455,"0,5204","-0,5204",1,13,13,3,0,16,14,8,12
https://www.rbfa.be/nl/wedstrijd/6749332,23/11/2024,K. SV Rumbeke,5,Zwevegem Sport,0,0,0,K. SV Rumbeke - Zwevegem Sport,1657,1563,"0,63","0,37",1,2,1679,1541,"0,6288","-0,6288",5,13,13,3,0,36,23,1,3
https://www.rbfa.be/nl/wedstrijd/6749337,23/11/2024,FC Sp. Heestert A,1,K. Sassp. Boezinge A,2,0,0,FC Sp. Heestert A - K. Sassp. Boezinge A,1507,1624,"0,34","0,66",0,1,1497,1634,"-0,3378","0,3378",-1,13,13,0,3,19,31,6,2
https://www.rbfa.be/nl/wedstrijd/6749333,23/11/2024,K. FC Varsenare A,1,K. SV Bredene A,0,0,0,K. FC Varsenare A - K. SV Bredene A,1495,1481,"0,52","0,48",1,1,1509,1467,"0,4800","-0,4800",1,13,13,3,0,18,16,7,8
https://www.rbfa.be/nl/wedstrijd/6749338,24/11/2024,Jong Male K.V.V.,1,K.S.K. Oostnieuwkerke,2,0,0,Jong Male K.V.V. - K.S.K. Oostnieuwkerke,1467,1436,"0,54","0,46",0,1,1450,1453,"-0,5436","0,5436",-1,13,13,0,3,13,15,13,10
https://www.rbfa.be/nl/wedstrijd/6749335,24/11/2024,K.R.C. Waregem A,1,K. VC Ardooie A,0,0,0,K.R.C. Waregem A - K. VC Ardooie A,1535,1466,"0,60","0,40",1,1,1547,1454,"0,4016","-0,4016",1,13,13,3,0,22,12,4,14
https://www.rbfa.be/nl/wedstrijd/6749334,24/11/2024,Club Roeselare,3,S.V. Wevelgem City A,0,0,0,Club Roeselare - S.V. Wevelgem City A,1422,1490,"0,40","0,60",1,"1,75",1454,1459,"0,8596","-0,8596",3,13,13,3,0,11,15,15,10
https://www.rbfa.be/nl/wedstrijd/6749336,24/11/2024,K. FC Marke A,4,K. WS Houthulst A,2,0,0,K. FC Marke A - K. WS Houthulst A,1524,1407,"0,66","0,34",1,"1,5",1540,1392,"0,4248","-0,4248",2,13,13,3,0,21,9,5,16
https://www.rbfa.be/nl/wedstrijd/6749339,30/11/2024,Zwevegem Sport,1,Jong Male K.V.V.,0,0,0,Zwevegem Sport - Jong Male K.V.V.,1541,1450,"0,63","0,37",1,1,1552,1439,"0,3729","-0,3729",1,14,14,3,0,26,13,3,13
https://www.rbfa.be/nl/wedstrijd/6749340,30/11/2024,K. Sassp. Boezinge A,2,K. SV Rumbeke,2,0,0,K. Sassp. Boezinge A - K. SV Rumbeke,1634,1679,"0,44","0,56","0,5",1,1636,1677,"0,0637","-0,0637",0,14,14,1,1,32,37,2,1
https://www.rbfa.be/nl/wedstrijd/6749343,30/11/2024,K. WS Houthulst A,2,Club Roeselare,2,0,0,K. WS Houthulst A - Club Roeselare,1392,1454,"0,41","0,59","0,5",1,1394,1451,"0,0880","-0,0880",0,14,14,1,1,10,12,16,15
https://www.rbfa.be/nl/wedstrijd/6749342,30/11/2024,K. Exc. Zedelgem,0,FC Sp. Heestert A,4,0,0,K. Exc. Zedelgem - FC Sp. Heestert A,1455,1497,"0,44","0,56",0,"1,875",1430,1522,"-0,6971","0,6971",-4,14,14,0,3,14,22,12,5
https://www.rbfa.be/nl/wedstrijd/6749341,30/11/2024,K.S.K. Oostnieuwkerke,0,K.R.C. Waregem A,0,0,0,K.S.K. Oostnieuwkerke - K.R.C. Waregem A,1453,1547,"0,37","0,63","0,5",1,1456,1543,"0,1326","-0,1326",0,14,14,1,1,16,23,10,4
https://www.rbfa.be/nl/wedstrijd/6749345,1/12/2024,K. VC Ardooie A,1,K. FC Varsenare A,1,0,0,K. VC Ardooie A - K. FC Varsenare A,1454,1509,"0,42","0,58","0,5",1,1456,1507,"0,0798","-0,0798",0,14,14,1,1,13,19,13,7
https://www.rbfa.be/nl/wedstrijd/6749346,1/12/2024,K. SV Bredene A,2,K. FC Marke A,0,0,0,K. SV Bredene A - K. FC Marke A,1467,1540,"0,40","0,60",1,"1,5",1494,1512,"0,7601","-0,7601",2,14,14,3,0,19,21,7,6
https://www.rbfa.be/nl/wedstrijd/6749344,1/12/2024,S.V. Wevelgem City A,3,K.F.C. Moen,1,0,0,S.V. Wevelgem City A - K.F.C. Moen,1459,1472,"0,48","0,52",1,"1,5",1482,1448,"0,6536","-0,6536",2,14,14,3,0,18,16,9,10
https://www.rbfa.be/nl/wedstrijd/6749348,7/12/2024,K.S.K. Oostnieuwkerke,1,K. WS Houthulst A,2,0,0,K.S.K. Oostnieuwkerke - K. WS Houthulst A,1456,1394,"0,59","0,41",0,1,1439,1412,"-0,5884","0,5884",-1,15,15,0,3,16,13,10,14
https://www.rbfa.be/nl/wedstrijd/6749350,7/12/2024,K. FC Varsenare A,1,S.V. Wevelgem City A,2,0,0,K. FC Varsenare A - S.V. Wevelgem City A,1507,1482,"0,54","0,46",0,1,1491,1498,"-0,5361","0,5361",-1,15,15,0,3,19,21,8,7
https://www.rbfa.be/nl/wedstrijd/6749349,7/12/2024,K. SV Rumbeke,1,K. VC Ardooie A,0,0,0,K. SV Rumbeke - K. VC Ardooie A,1677,1456,"0,78","0,22",1,1,1683,1449,"0,2189","-0,2189",1,15,15,3,0,40,13,1,14
https://www.rbfa.be/nl/wedstrijd/6749352,8/12/2024,K.R.C. Waregem A,2,K. Exc. Zedelgem,0,0,0,K.R.C. Waregem A - K. Exc. Zedelgem,1543,1430,"0,66","0,34",1,"1,5",1558,1414,"0,4320","-0,4320",2,15,15,3,0,26,14,4,13
https://www.rbfa.be/nl/wedstrijd/6749353,8/12/2024,FC Sp. Heestert A,2,K. FC Marke A,2,0,0,FC Sp. Heestert A - K. FC Marke A,1522,1512,"0,51","0,49","0,5",1,1521,1513,"-0,0136","0,0136",0,15,15,1,1,23,22,5,6
https://www.rbfa.be/nl/wedstrijd/6749354,8/12/2024,Jong Male K.V.V.,3,K. SV Bredene A,0,0,0,Jong Male K.V.V. - K. SV Bredene A,1439,1494,"0,42","0,58",1,"1,75",1469,1463,"0,8339","-0,8339",3,15,15,3,0,16,19,10,8
https://www.rbfa.be/nl/wedstrijd/6749351,8/12/2024,Club Roeselare,0,K. Sassp. Boezinge A,4,0,0,Club Roeselare - K. Sassp. Boezinge A,1451,1636,"0,26","0,74",0,"1,875",1437,1651,"-0,4064","0,4064",-4,15,15,0,3,12,35,16,2
https://www.rbfa.be/nl/wedstrijd/6749347,8/12/2024,K.F.C. Moen,0,Zwevegem Sport,4,0,0,K.F.C. Moen - Zwevegem Sport,1448,1552,"0,36","0,64",0,"1,875",1428,1572,"-0,5641","0,5641",-4,15,15,0,3,16,29,10,3
https://www.rbfa.be/nl/wedstrijd/6749355,14/12/2024,K. Sassp. Boezinge A,2,K. FC Varsenare A,1,0,0,K. Sassp. Boezinge A - K. FC Varsenare A,1651,1491,"0,71","0,29",1,1,1659,1482,"0,2851","-0,2851",1,16,16,3,0,38,19,2,9
https://www.rbfa.be/nl/wedstrijd/6749358,14/12/2024,S.V. Wevelgem City A,1,K.R.C. Waregem A,3,0,0,S.V. Wevelgem City A - K.R.C. Waregem A,1498,1558,"0,41","0,59",0,"1,5",1479,1577,"-0,5216","0,5216",-2,16,16,0,3,21,29,8,4
https://www.rbfa.be/nl/wedstrijd/6749356,14/12/2024,K. WS Houthulst A,2,K.F.C. Moen,3,0,0,K. WS Houthulst A - K.F.C. Moen,1412,1428,"0,48","0,52",0,1,1398,1443,"-0,4767","0,4767",-1,16,16,0,3,13,19,14,9
https://www.rbfa.be/nl/wedstrijd/6749357,14/12/2024,K. SV Rumbeke,3,K. Exc. Zedelgem,1,0,0,K. SV Rumbeke - K. Exc. Zedelgem,1683,1414,"0,82","0,18",1,"1,5",1691,1407,"0,2209","-0,2209",2,16,16,3,0,43,14,1,13
https://www.rbfa.be/nl/wedstrijd/6749360,14/12/2024,K. SV Bredene A,3,Club Roeselare,0,0,0,K. SV Bredene A - Club Roeselare,1463,1437,"0,54","0,46",1,"1,75",1488,1412,"0,6653","-0,6653",3,16,16,3,0,22,12,7,16
https://www.rbfa.be/nl/wedstrijd/6749359,15/12/2024,K. VC Ardooie A,2,Jong Male K.V.V.,3,0,0,K. VC Ardooie A - Jong Male K.V.V.,1449,1469,"0,47","0,53",0,1,1435,1484,"-0,4711","0,4711",-1,16,16,0,3,13,19,14,9
https://www.rbfa.be/nl/wedstrijd/6749362,15/12/2024,FC Sp. Heestert A,5,K.S.K. Oostnieuwkerke,1,0,0,FC Sp. Heestert A - K.S.K. Oostnieuwkerke,1521,1439,"0,62","0,38",1,"1,875",1543,1417,"0,6085","-0,6085",4,16,16,3,0,26,16,5,12
https://www.rbfa.be/nl/wedstrijd/6749361,15/12/2024,K. FC Marke A,1,Zwevegem Sport,1,0,0,K. FC Marke A - Zwevegem Sport,1513,1572,"0,42","0,58","0,5",1,1515,1569,"0,0840","-0,0840",0,16,16,1,1,23,30,6,3
https://www.rbfa.be/nl/wedstrijd/6749366,11/01/2025,K. Exc. Zedelgem,1,K. Sassp. Boezinge A,3,0,0,K. Exc. Zedelgem - K. Sassp. Boezinge A,1407,1659,"0,19","0,81",0,"1,5",1398,1668,"-0,2386","0,2386",-2,17,17,0,3,14,41,15,2
https://www.rbfa.be/nl/wedstrijd/6749367,11/01/2025,K. WS Houthulst A,2,S.V. Wevelgem City A,2,0,0,K. WS Houthulst A - S.V. Wevelgem City A,1398,1479,"0,38","0,62","0,5",1,1401,1476,"0,1153","-0,1153",0,17,17,1,1,14,22,15,8
https://www.rbfa.be/nl/wedstrijd/6749365,11/01/2025,K.S.K. Oostnieuwkerke,2,K. SV Bredene A,2,0,0,K.S.K. Oostnieuwkerke - K. SV Bredene A,1417,1488,"0,40","0,60","0,5",1,1420,1485,"0,1000","-0,1000",0,17,17,1,1,17,23,12,6
https://www.rbfa.be/nl/wedstrijd/6749368,12/01/2025,K. VC Ardooie A,1,K. FC Marke A,0,0,0,K. VC Ardooie A - K. FC Marke A,1435,1515,"0,39","0,61",1,1,1454,1497,"0,6133","-0,6133",1,17,17,3,0,16,23,13,6
https://www.rbfa.be/nl/wedstrijd/6749370,12/01/2025,Jong Male K.V.V.,1,FC Sp. Heestert A,3,0,0,Jong Male K.V.V. - FC Sp. Heestert A,1484,1543,"0,42","0,58",0,"1,5",1465,1562,"-0,5233","0,5233",-2,17,17,0,3,19,29,11,4
https://www.rbfa.be/nl/wedstrijd/6749371,18/01/2025,K. Sassp. Boezinge A,2,K.R.C. Waregem A,1,0,0,K. Sassp. Boezinge A - K.R.C. Waregem A,1668,1577,"0,63","0,37",1,1,1679,1566,"0,3723","-0,3723",1,18,17,3,0,44,29,2,4
https://www.rbfa.be/nl/wedstrijd/6749373,18/01/2025,S.V. Wevelgem City A,1,K. VC Ardooie A,3,0,0,S.V. Wevelgem City A - K. VC Ardooie A,1476,1454,"0,53","0,47",0,"1,5",1452,1478,"-0,6703","0,6703",-2,18,18,0,3,22,19,9,11
https://www.rbfa.be/nl/wedstrijd/6749374,18/01/2025,K. FC Varsenare A,2,K. Exc. Zedelgem,2,0,0,K. FC Varsenare A - K. Exc. Zedelgem,1482,1398,"0,62","0,38","0,5",1,1479,1402,"-0,1190","0,1190",0,17,18,1,1,20,15,9,15
https://www.rbfa.be/nl/wedstrijd/6749372,18/01/2025,K. SV Rumbeke,4,K. WS Houthulst A,1,0,0,K. SV Rumbeke - K. WS Houthulst A,1691,1401,"0,84","0,16",1,"1,75",1700,1393,"0,2285","-0,2285",3,17,18,3,0,46,14,1,16
https://www.rbfa.be/nl/wedstrijd/6749375,19/01/2025,Club Roeselare,4,K.S.K. Oostnieuwkerke,2,0,0,Club Roeselare - K.S.K. Oostnieuwkerke,1412,1420,"0,49","0,51",1,"1,5",1435,1397,"0,6444","-0,6444",2,17,18,3,0,15,17,14,13
https://www.rbfa.be/nl/wedstrijd/6749376,19/01/2025,K. SV Bredene A,0,Zwevegem Sport,4,0,0,K. SV Bredene A - Zwevegem Sport,1485,1569,"0,38","0,62",0,"1,875",1463,1591,"-0,6044","0,6044",-4,18,17,0,3,23,33,7,3
https://www.rbfa.be/nl/wedstrijd/6749377,19/01/2025,K. FC Marke A,3,Jong Male K.V.V.,0,0,0,K. FC Marke A - Jong Male K.V.V.,1497,1465,"0,55","0,45",1,"1,75",1521,1441,"0,6548","-0,6548",3,18,18,3,0,26,19,6,11
https://www.rbfa.be/nl/wedstrijd/6749378,19/01/2025,FC Sp. Heestert A,2,K.F.C. Moen,2,0,0,FC Sp. Heestert A - K.F.C. Moen,1562,1443,"0,66","0,34","0,5",1,1557,1448,"-0,1649","0,1649",0,18,17,1,1,30,20,5,9
https://www.rbfa.be/nl/wedstrijd/6749379,25/01/2025,Zwevegem Sport,1,Club Roeselare,1,0,0,Zwevegem Sport - Club Roeselare,1591,1435,"0,71","0,29","0,5",1,1584,1442,"-0,2097","0,2097",0,18,18,1,1,34,16,3,14
https://www.rbfa.be/nl/wedstrijd/6749380,25/01/2025,K.F.C. Moen,4,K. FC Varsenare A,2,0,0,K.F.C. Moen - K. FC Varsenare A,1448,1479,"0,46","0,54",1,"1,5",1472,1454,"0,6865","-0,6865",2,18,18,3,0,23,20,7,10
https://www.rbfa.be/nl/wedstrijd/6749382,25/01/2025,K. WS Houthulst A,0,K. Sassp. Boezinge A,6,0,0,K. WS Houthulst A - K. Sassp. Boezinge A,1393,1679,"0,16","0,84",0,"2,125",1383,1689,"-0,2937","0,2937",-6,19,19,0,3,14,47,16,2
https://www.rbfa.be/nl/wedstrijd/6749381,25/01/2025,K. Exc. Zedelgem,5,K.S.K. Oostnieuwkerke,3,0,0,K. Exc. Zedelgem - K.S.K. Oostnieuwkerke,1402,1397,"0,51","0,49",1,"1,5",1424,1375,"0,6220","-0,6220",2,19,19,3,0,18,17,13,14
https://www.rbfa.be/nl/wedstrijd/6749383,26/01/2025,K. VC Ardooie A,0,FC Sp. Heestert A,3,0,0,K. VC Ardooie A - FC Sp. Heestert A,1478,1557,"0,39","0,61",0,"1,75",1457,1577,"-0,5596","0,5596",-3,19,19,0,3,19,33,11,4
https://www.rbfa.be/nl/wedstrijd/6749384,26/01/2025,K.R.C. Waregem A,2,K. SV Bredene A,0,0,0,K.R.C. Waregem A - K. SV Bredene A,1566,1463,"0,64","0,36",1,"1,5",1582,1447,"0,4493","-0,4493",2,18,19,3,0,32,23,4,8
https://www.rbfa.be/nl/wedstrijd/6749385,26/01/2025,K. FC Marke A,0,K. SV Rumbeke,3,0,0,K. FC Marke A - K. SV Rumbeke,1521,1700,"0,26","0,74",0,"1,75",1507,1714,"-0,3794","0,3794",-3,19,18,0,3,26,49,6,1
https://www.rbfa.be/nl/wedstrijd/6749386,26/01/2025,Jong Male K.V.V.,0,S.V. Wevelgem City A,1,0,0,Jong Male K.V.V. - S.V. Wevelgem City A,1441,1452,"0,48","0,52",0,1,1427,1467,"-0,4843","0,4843",-1,19,19,0,3,19,25,11,7
https://www.rbfa.be/nl/wedstrijd/6749387,1/02/2025,K. Sassp. Boezinge A,2,K. VC Ardooie A,0,0,0,K. Sassp. Boezinge A - K. VC Ardooie A,1689,1457,"0,79","0,21",1,"1,5",1699,1448,"0,2624","-0,2624",2,20,20,3,0,50,19,2,13
https://www.rbfa.be/nl/wedstrijd/6749389,1/02/2025,K. Exc. Zedelgem,4,K.F.C. Moen,1,0,0,K. Exc. Zedelgem - K.F.C. Moen,1424,1472,"0,43","0,57",1,"1,75",1454,1442,"0,8206","-0,8206",3,20,19,3,0,21,23,12,8
https://www.rbfa.be/nl/wedstrijd/6749393,1/02/2025,FC Sp. Heestert A,3,S.V. Wevelgem City A,3,0,0,FC Sp. Heestert A - S.V. Wevelgem City A,1577,1467,"0,65","0,35","0,5",1,1572,1471,"-0,1540","0,1540",0,20,20,1,1,34,26,4,7
https://www.rbfa.be/nl/wedstrijd/6749390,1/02/2025,K. FC Varsenare A,2,K. WS Houthulst A,1,0,0,K. FC Varsenare A - K. WS Houthulst A,1454,1383,"0,60","0,40",1,1,1466,1371,"0,3983","-0,3983",1,19,20,3,0,23,14,8,16
https://www.rbfa.be/nl/wedstrijd/6749394,2/02/2025,Club Roeselare,3,K. FC Marke A,3,0,0,Club Roeselare - K. FC Marke A,1442,1507,"0,41","0,59","0,5",1,1444,1504,"0,0929","-0,0929",0,19,20,1,1,17,27,14,6
https://www.rbfa.be/nl/wedstrijd/6749391,2/02/2025,K. SV Bredene A,0,K. SV Rumbeke,1,0,0,K. SV Bredene A - K. SV Rumbeke,1447,1714,"0,18","0,82",0,1,1442,1719,"-0,1776","0,1776",-1,20,19,0,3,23,52,10,1
https://www.rbfa.be/nl/wedstrijd/6749388,2/02/2025,K.S.K. Oostnieuwkerke,0,Jong Male K.V.V.,2,0,0,K.S.K. Oostnieuwkerke - Jong Male K.V.V.,1375,1427,"0,43","0,57",0,"1,5",1356,1446,"-0,5373","0,5373",-2,20,20,0,3,17,22,14,11
https://www.rbfa.be/nl/wedstrijd/6749392,2/02/2025,K.R.C. Waregem A,0,Zwevegem Sport,1,0,0,K.R.C. Waregem A - Zwevegem Sport,1582,1584,"0,50","0,50",0,1,1567,1599,"-0,4965","0,4965",-1,19,19,0,3,32,37,5,3
https://www.rbfa.be/nl/wedstrijd/6749401,8/02/2025,FC Sp. Heestert A,1,K. Exc. Zedelgem,0,0,0,FC Sp. Heestert A - K. Exc. Zedelgem,1572,1454,"0,66","0,34",1,1,1583,1444,"0,3355","-0,3355",1,21,21,3,0,37,21,4,12
https://www.rbfa.be/nl/wedstrijd/6749397,8/02/2025,K. SV Rumbeke,9,K.S.K. Oostnieuwkerke,0,0,0,K. SV Rumbeke - K.S.K. Oostnieuwkerke,1719,1356,"0,89","0,11",1,"2,5",1727,1348,"0,2291","-0,2291",9,20,21,3,0,55,17,1,15
https://www.rbfa.be/nl/wedstrijd/6749395,9/02/2025,K.F.C. Moen,2,Club Roeselare,1,0,0,K.F.C. Moen - Club Roeselare,1442,1444,"0,50","0,50",1,1,1457,1429,"0,5032","-0,5032",1,20,20,3,0,26,17,7,14
